group_id,seq,is_chiitoi
cc3d7ef061,"[35, 39, 44, 61, 27, 0, 32, 33, 20]",0
cc3d7ef062,"[35, 40, 44, 61, 27, 19, 28, 17, 26, 5]",0
cc3d7ef063,"[35, 41, 45, 61, 1, 0, 6, 6, 9, 28, 24]",0
cc3d7ef070,"[35, 38, 44, 67, 28, 32, 25, 10, 16, 17, 17, 8, 0, 31, 14]",0
cc3d7ef071,"[35, 39, 44, 67, 30, 31]",0
cc3d7ef072,"[35, 40, 44, 67, 17, 28, 16, 29, 11]",0
cc3d7ef073,"[35, 41, 44, 67, 30, 28, 32]",0
cc3d7ef080,"[35, 38, 44, 48, 8, 16, 27, 10, 13, 14, 9, 3, 28]",0
cc3d7ef081,"[35, 39, 44, 48, 27, 30, 28, 0, 33, 18, 0, 7, 21]",0
cc3d7ef082,"[35, 40, 44, 48, 30, 28, 33, 8]",0
cc3d7ef083,"[35, 41, 44, 48, 4, 4, 23, 11, 11, 29, 17, 7, 8, 25]",0
cc3d7ef090,"[35, 38, 44, 65, 26, 30, 3, 2, 13, 15, 16, 27]",0
cc3d7ef091,"[35, 39, 44, 65, 27, 17]",0
cc3d7ef092,"[35, 40, 45, 65, 0, 29, 31, 30, 30, 32, 18, 33]",0
cc3d7ef093,"[35, 41, 44, 65, 31, 27, 32, 30, 0, 26, 7, 28, 33]",0
cc3f80ee00,"[34, 38, 44, 52, 27]",0
cc3f80ee01,"[34, 39, 44, 52, 27, 5, 29, 24, 8, 28, 28, 15, 7]",0
cc3f80ee02,"[34, 40, 45, 52, 33, 33, 33, 29, 8, 18, 8, 32, 32]",0
cc3f80ee03,"[34, 41, 44, 52, 29, 31, 10, 5, 18, 5]",0
cc3f80ee10,"[34, 38, 44, 49, 28, 18, 31, 30, 13, 0, 30, 20]",0
cc3f80ee11,"[34, 39, 44, 49, 28, 26, 8, 17, 8, 9, 32, 30, 29, 27]",0
cc3f80ee12,"[34, 40, 44, 49, 29, 16, 19]",0
cc3f80ee13,"[34, 41, 44, 49, 29, 33, 27, 31, 9, 1, 20]",0
cc3f80ee20,"[34, 38, 44, 79, 30]",0
cc3f80ee21,"[34, 39, 44, 79, 26, 23, 28, 6, 8, 29, 32, 29, 10, 26, 21, 29, 7, 5]",0
cc3f80ee22,"[34, 40, 44, 79, 28, 9, 17, 18, 18, 15, 20, 27]",0
cc3f80ee23,"[34, 41, 44, 79, 33, 7, 24, 9, 1, 20]",0
cc3f80ee30,"[34, 38, 44, 58, 17, 30, 30, 11, 31, 33, 19, 24]",0
cc3f80ee31,"[34, 39, 45, 58, 26, 32, 31, 9, 10, 33, 16, 15, 27, 26, 24]",0
cc3f80ee32,"[34, 40, 44, 58, 26, 32, 18, 17, 28, 11, 19, 7]",0
cc3f80ee33,"[34, 41, 44, 58, 28]",0
cc3f80ee40,"[35, 38, 44, 63, 30, 27, 29, 10, 23, 28, 29, 12, 30, 31]",0
cc3f80ee41,"[35, 39, 44, 63, 18, 28, 25, 16, 16, 31]",0
cc3f80ee42,"[35, 40, 44, 63, 0, 27, 7, 1, 5, 28, 29]",0
cc3f80ee43,"[35, 41, 44, 63, 27, 1, 28, 14, 7, 32, 8]",0
cc3f80ee50,"[35, 38, 44, 46, 26, 8, 32, 9, 0, 17, 31]",0
cc3f80ee51,"[35, 39, 44, 46, 30]",0
cc3f80ee52,"[35, 40, 44, 46, 27, 30, 18, 17, 7, 32, 27]",0
cc3f80ee53,"[35, 41, 44, 46, 29, 32, 9, 10, 16, 24, 8]",0
cc5060e900,"[34, 38, 44, 70, 28, 30, 29, 32, 20, 2, 5, 3, 17]",0
cc5060e901,"[34, 39, 44, 70, 29, 27, 19, 2, 33, 24, 32, 28]",0
cc5060e902,"[34, 40, 44, 70, 17, 31, 2, 0, 7, 33, 17, 18, 1, 27]",0
cc5060e903,"[34, 41, 44, 70, 28, 0, 9, 3, 24]",0
cc5060e910,"[34, 38, 44, 54, 28, 27, 15, 1, 12, 6]",0
cc5060e911,"[34, 39, 44, 54, 29, 33, 27, 23, 15, 33, 17]",0
cc5060e912,"[34, 40, 44, 54, 29, 32, 32, 33, 29, 31, 9]",0
cc5060e913,"[34, 41, 44, 54, 8, 17, 32]",0
cc5060e920,"[34, 38, 44, 59, 28, 7, 25, 16, 8]",0
cc5060e921,"[34, 39, 44, 59, 26, 29, 31, 0, 8, 33, 18, 32, 19]",0
cc5060e922,"[34, 40, 44, 59, 0, 25, 31, 21, 33]",0
cc5060e923,"[34, 41, 45, 59, 18, 0, 24, 24, 19, 6, 2, 16, 28, 20]",0
cc5060e930,"[34, 38, 44, 54, 30, 31, 33, 26, 31]",0
cc5060e931,"[34, 39, 44, 54, 9, 29, 15, 30, 26, 2, 5, 13, 15, 16]",0
cc5060e932,"[34, 40, 44, 54, 8, 30, 28, 33, 9, 31, 33, 25, 26, 19, 23, 31, 27]",0
cc5060e933,"[34, 41, 44, 54, 9, 17, 29, 27, 24, 32, 1]",0
cc5060e940,"[34, 38, 44, 55, 18, 9, 33, 19, 30, 28, 11, 0]",0
cc5060e941,"[34, 39, 44, 55, 30, 16, 17, 29, 24, 4, 32, 26, 0]",0
cc5060e942,"[34, 40, 44, 55, 1, 2, 33, 27, 30, 28, 28, 31, 1, 29, 10]",0
cc5060e943,"[34, 41, 44, 55, 29, 29, 3, 27, 20, 27, 18, 16]",0
cc5060e950,"[34, 38, 44, 53, 0]",0
cc5060e951,"[34, 39, 44, 53, 28, 28]",0
cc5060e952,"[34, 40, 45, 53, 33, 33, 30, 9, 32, 14, 32]",0
cc5060e953,"[34, 41, 44, 53, 17, 0, 30, 32, 0, 9, 27, 14]",0
cc5060e960,"[35, 38, 44, 53, 29, 30, 28]",0
cc5060e961,"[35, 39, 44, 53, 30, 27, 25, 28, 1, 10, 19]",0
cc5060e962,"[35, 40, 44, 53, 26, 9, 28, 17, 15, 30, 20]",0
cc5060e963,"[35, 41, 44, 53, 17, 19, 9, 18, 16]",0
cc5060e970,"[35, 38, 44, 54, 16, 7, 33, 26]",0
cc5060e971,"[35, 39, 44, 54, 8, 15, 33, 16, 24, 6, 17, 16, 21]",0
cc5060e972,"[35, 40, 44, 54, 17, 27, 31, 4]",0
cc5060e973,"[35, 41, 45, 54, 18, 25, 33, 0, 26, 20, 0, 7, 26, 30]",0
cc5060e980,"[35, 38, 44, 73, 8, 19, 31, 0, 33, 2, 10, 28, 33, 30, 9, 24, 32, 6, 24, 25]",0
cc5060e981,"[35, 39, 44, 73, 29, 32, 9, 1, 18, 24, 5, 3, 25, 25]",0
cc5060e982,"[35, 40, 44, 73, 30, 17, 8, 7, 3, 31, 9, 28, 2, 33, 29, 6]",0
cc5060e983,"[35, 41, 44, 73, 27, 32, 0, 19, 7, 30, 13, 18, 31, 28, 18]",0
cc5060e990,"[35, 38, 44, 75, 17, 31, 30, 33, 1, 8]",0
cc5060e991,"[35, 39, 44, 75, 12, 3, 1, 7, 8, 12]",0
cc5060e992,"[35, 40, 44, 75, 9, 2, 4, 17, 9, 26]",0
cc5060e993,"[35, 41, 44, 75, 1, 29, 31, 19, 26, 33]",0
cc59753300,"[34, 38, 44, 76, 16, 10, 17, 6, 4]",0
cc59753301,"[34, 39, 44, 76, 29, 32, 13, 7, 5]",0
cc59753302,"[34, 40, 44, 76, 8, 28, 32, 31, 19, 21, 15, 1]",0
cc59753303,"[34, 41, 45, 76, 9, 30, 19, 17, 32, 28, 17, 24]",0
cc59753310,"[34, 38, 44, 62, 18, 32, 30]",0
cc597533100,"[35, 38, 44, 56, 9, 9, 27, 0, 26, 8, 33, 25, 22, 23, 23]",0
cc597533101,"[35, 39, 44, 56, 17, 29, 19, 8, 14, 20, 7, 11, 9, 6, 8, 26, 33, 29]",0
cc597533102,"[35, 40, 44, 56, 29, 17, 18, 14, 10, 1, 15, 5, 7, 16, 0, 20, 32, 2]",0
cc597533103,"[35, 41, 44, 56, 19, 27, 13, 22, 4, 0, 15, 11, 13, 21, 6, 23, 21, 1]",0
cc59753311,"[34, 39, 44, 62, 32, 33, 29, 25, 7, 21, 29, 17, 20]",0
cc59753312,"[34, 40, 44, 62, 9, 0, 27, 20, 23, 26, 18, 9, 25, 5]",0
cc59753313,"[34, 41, 44, 62, 28, 21, 32, 19, 33, 10, 8, 27, 12]",0
cc59753320,"[34, 38, 44, 54, 8, 30, 25, 30, 20, 27, 18]",0
cc59753321,"[34, 39, 44, 54, 18, 32, 27, 31]",0
cc59753322,"[34, 40, 44, 54, 28, 26, 9, 32, 30, 33, 6, 12]",0
cc59753323,"[34, 41, 45, 54, 27, 32, 28, 31, 19, 4, 31, 9, 6, 29, 7, 8]",0
cc59753330,"[34, 38, 44, 70, 0, 7, 27, 32, 14, 11, 25, 15]",0
cc59753331,"[34, 39, 44, 70, 30, 27, 8]",0
cc59753332,"[34, 40, 44, 70, 29, 30]",0
cc59753333,"[34, 41, 44, 70, 18, 26, 29, 31, 9, 10, 19, 22, 17, 30, 23]",0
cc59753340,"[34, 38, 44, 66, 8, 29, 28, 28, 31, 16, 2, 26, 14, 13]",0
cc59753341,"[34, 39, 44, 66, 30, 30, 27, 18]",0
cc59753342,"[34, 40, 44, 66, 30, 17, 29]",0
cc59753343,"[34, 41, 44, 66, 28, 10, 8, 1, 20]",0
cc59753350,"[34, 38, 44, 51, 29, 33, 32, 8, 16, 11, 21, 27, 7, 12, 21]",0
cc59753351,"[34, 39, 44, 51, 31, 29, 25, 23, 12, 5, 10, 19, 10, 26]",0
cc59753352,"[34, 40, 44, 51, 17, 30, 0, 2, 15, 2, 6, 3, 23, 30]",0
cc59753353,"[34, 41, 44, 51, 30, 26, 33, 9, 32, 20]",0
cc59753360,"[35, 38, 44, 62, 30, 18, 33, 2, 21, 11, 19, 4, 10, 12, 29]",0
cc59753361,"[35, 39, 44, 62, 0, 9, 9, 10, 3, 2, 17, 18]",0
cc59753362,"[35, 40, 44, 62, 27, 28, 18, 20, 9, 1, 1, 9, 2, 3, 21]",0
cc59753363,"[35, 41, 44, 62, 28, 0, 33, 11, 1, 11, 19, 27, 32, 12, 27, 0, 17, 15]",0
cc59753370,"[35, 38, 44, 53, 19, 13, 11, 31, 27, 17, 29, 30]",0
cc59753371,"[35, 39, 44, 53, 29, 30, 31, 25, 8, 14, 29]",0
cc59753372,"[35, 40, 44, 53, 33, 27, 0, 31, 7]",0
cc59753373,"[35, 41, 44, 53, 9, 8, 33, 28, 32]",0
cc59753380,"[35, 38, 44, 63, 30, 7, 8]",0
cc59753381,"[35, 39, 44, 63, 30, 28, 17, 31, 28, 8, 7, 8, 27]",0
cc59753382,"[35, 40, 45, 63, 17, 18, 30, 10, 29, 29, 31, 16, 19, 9, 4, 1, 9]",0
cc59753383,"[35, 41, 44, 63, 26, 29, 25, 8, 20, 27]",0
cc59753390,"[35, 38, 44, 55, 31, 29, 8, 33, 25, 2, 15, 17, 25, 0, 29]",0
cc59753391,"[35, 39, 44, 55, 29, 18, 28, 33, 21, 29, 32, 9, 2, 28, 2]",0
cc59753392,"[35, 40, 44, 55, 30, 32, 17, 27, 17, 19]",0
cc59753393,"[35, 41, 44, 55, 22, 26, 4, 24, 1, 11, 6, 1, 18, 22, 30]",0
cc66e76d00,"[34, 38, 44, 53, 28, 29, 17, 27, 26, 17, 9, 16]",0
cc66e76d01,"[34, 39, 44, 53, 33, 15, 29, 17, 33]",0
cc66e76d02,"[34, 40, 44, 53, 30, 9, 1, 19, 10, 4, 29, 5]",0
cc66e76d03,"[34, 41, 44, 53, 28, 0, 9, 33, 32, 30, 1, 19]",0
cc66e76d10,"[34, 38, 44, 55, 17, 8, 33, 11, 8, 21, 5]",0
cc66e76d100,"[35, 38, 44, 59, 17, 9, 33, 31, 28, 24, 6]",0
cc66e76d101,"[35, 39, 44, 59, 17, 16, 29, 27, 16, 15, 11]",0
cc66e76d102,"[35, 40, 44, 59, 30, 17, 18, 26, 0, 27, 12]",0
cc66e76d103,"[35, 41, 44, 59, 27, 32, 19, 5, 7, 25]",0
cc66e76d11,"[34, 39, 44, 55, 9, 17, 15, 17, 31, 5, 12, 26, 26, 25, 3]",1
cc66e76d110,"[35, 38, 44, 79, 0, 32, 30, 28, 31, 25, 22, 12, 25, 19, 22, 28]",0
cc66e76d111,"[35, 39, 44, 79, 3, 7, 8, 31, 19, 26, 14, 10, 30, 7]",0
cc66e76d112,"[35, 40, 44, 79, 27, 32, 29, 33, 33, 27, 29, 30, 33, 1]",0
cc66e76d113,"[35, 41, 44, 79, 30, 0, 32, 8, 27, 10, 31]",0
cc66e76d12,"[34, 40, 44, 55, 28, 32, 5, 7, 25, 11, 21, 20, 19]",0
cc66e76d13,"[34, 41, 44, 55, 29, 0, 19, 25, 33, 24, 24, 31, 24, 12, 1, 31]",0
cc66e76d20,"[34, 38, 44, 50, 28, 26, 18, 0, 27, 32, 18, 9, 1, 8]",0
cc66e76d21,"[34, 39, 44, 50, 9, 17, 29]",0
cc66e76d22,"[34, 40, 44, 50, 9, 31, 29, 29, 27, 0, 12]",0
cc66e76d23,"[34, 41, 44, 50, 28, 30, 1]",0
cc66e76d30,"[34, 38, 44, 53, 0, 26, 27, 29, 2, 18, 26]",0
cc66e76d31,"[34, 39, 44, 53, 28, 2, 6, 23]",0
cc66e76d32,"[34, 40, 44, 53, 28, 16, 13, 20, 31]",0
cc66e76d33,"[34, 41, 45, 53, 0, 33, 28, 19, 6, 25, 25, 25, 4, 29, 28, 18, 24, 26]",0
cc66e76d40,"[34, 38, 44, 62, 28, 32, 9]",0
cc66e76d41,"[34, 39, 44, 62, 29, 33, 8, 7, 11, 30, 33, 28, 18, 24, 19, 26, 22, 30, 16, 33]",0
cc66e76d42,"[34, 40, 44, 62, 29, 18, 31, 2, 25]",0
cc66e76d43,"[34, 41, 44, 62, 29, 10, 30, 33, 26, 24]",0
cc66e76d50,"[34, 38, 44, 76, 17, 24, 27, 21]",0
cc66e76d51,"[34, 39, 44, 76, 28, 26, 32, 29, 18, 27, 23]",0
cc66e76d52,"[34, 40, 45, 76, 31, 33, 32, 27, 18, 32, 25]",0
cc66e76d53,"[34, 41, 44, 76, 26, 17, 7, 9, 21, 26, 33, 23, 33]",0
cc66e76d63,"[34, 41, 44, 64, 0]",0
cc66e76d70,"[34, 38, 44, 71, 29, 9, 27, 18, 8, 7, 5, 3, 24, 0]",0
cc66e76d71,"[34, 39, 44, 71, 30, 29, 30, 33, 28, 31, 27, 32, 17, 9]",0
cc66e76d72,"[34, 40, 44, 71, 18, 30, 10, 2, 23, 33, 27, 30]",0
cc66e76d73,"[34, 41, 44, 71, 29, 17, 10, 24, 27, 13, 24]",0
cc66e76d80,"[35, 38, 44, 67, 26, 28, 10, 15, 21]",0
cc66e76d81,"[35, 39, 44, 67, 17, 27, 32, 18, 31, 28, 25, 22]",0
cc66e76d82,"[35, 40, 44, 67, 1, 19, 17, 18]",0
cc66e76d83,"[35, 41, 44, 67, 32, 29, 16, 0, 7, 2, 19, 18, 30, 9]",0
cc66e76d90,"[35, 38, 44, 60, 31, 9, 10, 27, 32, 2]",0
cc66e76d91,"[35, 39, 44, 60, 8, 17, 32, 28, 14, 33, 20]",0
cc66e76d92,"[35, 40, 44, 60, 32, 33, 28, 14, 1, 30, 30, 24, 14]",0
cc66e76d93,"[35, 41, 44, 60, 33, 7, 29, 28, 1, 3, 9, 23]",0
cc673c1100,"[34, 38, 44, 67, 28, 9, 19, 33, 27, 0, 26, 12, 15]",0
cc673c1101,"[34, 39, 44, 67, 8, 30, 29, 28, 16, 1, 19, 1, 24, 18, 18, 27, 7, 9]",0
cc673c1102,"[34, 40, 44, 67, 0, 29, 10, 33, 3, 4, 7, 8]",0
cc673c1103,"[34, 41, 44, 67, 29, 17, 28, 31, 0, 26, 26, 11, 31, 5, 14, 15]",0
cc673c1110,"[34, 38, 44, 65, 29, 17, 25, 0, 26, 33, 29, 1, 16, 13]",0
cc673c11100,"[35, 38, 44, 71, 8, 18, 7, 28, 33, 12, 7, 30, 18, 17]",0
cc673c11101,"[35, 39, 44, 71, 29, 27, 18, 1, 10, 33, 30, 32]",0
cc673c11102,"[35, 40, 44, 71, 9, 30, 8, 16, 12, 13, 22, 1]",0
cc673c11103,"[35, 41, 44, 71, 19, 32, 20, 4, 30]",1
cc673c1111,"[34, 39, 44, 65, 29, 32, 27, 0, 19, 31]",0
cc673c11110,"[35, 38, 44, 56, 19, 11, 1, 0, 1]",0
cc673c11111,"[35, 39, 44, 56, 30, 27, 28, 32, 27, 31, 33, 16]",0
cc673c11112,"[35, 40, 44, 56, 0, 27, 29, 19, 16, 25]",0
cc673c11113,"[35, 41, 44, 56, 0, 28, 27, 24, 29, 22]",0
cc673c1112,"[34, 40, 44, 65, 30, 9, 9, 24, 28, 30, 7, 17, 15, 23, 2, 32, 7, 21, 17, 10]",0
cc673c11120,"[35, 38, 44, 61, 27, 9, 8, 4, 8, 18, 32, 17, 30, 31]",0
cc673c11121,"[35, 39, 45, 61, 30, 18, 8, 32, 9, 9, 21, 17, 11, 33, 20]",0
cc673c11122,"[35, 40, 44, 61, 1, 25, 1, 20, 32, 27, 18, 8, 18]",0
cc673c11123,"[35, 41, 44, 61, 17, 29, 9, 7, 29, 19]",0
cc673c1113,"[34, 41, 44, 65, 33, 10, 29, 19, 16]",0
cc673c1120,"[34, 38, 44, 69, 29, 26, 30, 27, 31, 10, 0, 9]",0
cc673c1121,"[34, 39, 44, 69, 28, 29, 17, 8, 14, 18, 18, 9]",0
cc673c1122,"[34, 40, 44, 69, 33, 16, 2, 25, 23, 3, 1]",0
cc673c1123,"[34, 41, 44, 69, 28, 17, 29, 20, 16, 14, 2, 33, 12]",0
cc673c1130,"[34, 38, 44, 65, 0, 5, 16, 32, 29, 9, 23, 21]",0
cc673c1131,"[34, 39, 44, 65, 28, 32, 33, 25]",0
cc673c1132,"[34, 40, 44, 65, 29, 30, 30, 17, 18, 9, 21, 8, 6, 33, 23, 21]",0
cc673c1133,"[34, 41, 44, 65, 26, 30, 33, 27, 18, 18, 3]",0
cc673c1140,"[34, 38, 44, 47, 27, 31, 33, 10, 0, 28, 6]",0
cc673c1141,"[34, 39, 44, 47, 7, 5, 21, 1, 18, 27, 22, 3, 28]",0
cc673c1142,"[34, 40, 44, 47, 9, 7, 28]",0
cc673c1143,"[34, 41, 44, 47, 30, 8, 16, 16, 28, 33, 11, 21, 29, 13, 5]",0
cc673c1150,"[34, 38, 44, 61, 29, 19, 26, 26, 31, 33, 0, 22, 10]",0
cc673c1151,"[34, 39, 44, 61, 28, 32, 25, 7, 7, 31, 19, 21]",0
cc673c1152,"[34, 40, 45, 61, 29, 26, 31, 27, 0, 10, 29, 22]",0
cc673c1153,"[34, 41, 44, 61, 30, 0, 0, 28, 23, 14]",0
cc673c1160,"[35, 38, 44, 48, 17, 10, 32, 28, 15, 25, 9]",0
cc673c1161,"[35, 39, 44, 48, 27, 32, 31, 18, 0, 6, 25, 26]",0
cc673c1162,"[35, 40, 44, 48, 8, 32, 29, 6, 33, 9, 17, 15]",0
cc673c1163,"[35, 41, 44, 48, 28, 10, 3, 1, 24, 24, 13]",0
cc673c1171,"[35, 39, 44, 67, 33]",0
cc673c1172,"[35, 40, 44, 67, 30]",0
cc673c1180,"[35, 38, 44, 71, 29, 33, 19, 11, 8, 16, 27, 13, 7]",0
cc673c1181,"[35, 39, 44, 71, 9, 27, 33, 26, 18, 24, 18]",0
cc673c1182,"[35, 40, 44, 71, 0, 0, 26]",0
cc673c1183,"[35, 41, 44, 71, 27, 18, 28, 17, 15]",0
cc673c1190,"[35, 38, 44, 76, 19, 28, 24, 4]",0
cc673c1191,"[35, 39, 44, 76, 28, 32, 19, 16, 32, 22, 29]",0
cc673c1192,"[35, 40, 44, 76, 29, 10, 33, 26, 23, 20, 21, 25]",0
cc673c1193,"[35, 41, 44, 76, 30, 1, 17, 16, 25, 26, 21, 9]",0
cc67aca900,"[34, 38, 44, 68, 29, 0, 28, 11, 24]",0
cc67aca901,"[34, 39, 44, 68, 30, 9, 9]",0
cc67aca902,"[34, 40, 44, 68, 28, 18, 27, 16, 17, 29, 28, 18, 8]",0
cc67aca903,"[34, 41, 44, 68, 28, 31, 32, 32, 1, 27, 12, 26, 16, 15]",0
cc67aca910,"[34, 38, 44, 77, 17, 21, 18, 9, 9, 21, 21]",0
cc67aca9100,"[35, 38, 44, 49, 30, 29, 19, 7, 25]",0
cc67aca9101,"[35, 39, 44, 49, 27, 31, 8, 32, 13, 30, 5, 9, 18]",0
cc67aca9102,"[35, 40, 44, 49, 18, 10, 21, 8, 24, 29, 0, 32]",0
cc67aca9103,"[35, 41, 44, 49, 31, 27, 33, 32, 26, 9, 28, 0]",0
cc67aca911,"[34, 39, 44, 77, 29, 29, 30, 18, 26, 17, 20, 23]",0
cc67aca9110,"[35, 38, 44, 47, 27, 8, 29, 4, 24, 27, 6, 19, 31, 2, 1, 0, 18, 28]",0
cc67aca9111,"[35, 39, 44, 47, 29, 28, 21, 33, 12, 22, 12, 16]",0
cc67aca9112,"[35, 40, 44, 47, 26, 9, 29, 31, 28, 31, 12, 16, 13]",0
cc67aca9113,"[35, 41, 44, 47, 19, 16, 1, 22, 8]",0
cc67aca912,"[34, 40, 44, 77, 0, 33, 26, 23, 26]",0
cc67aca9120,"[35, 38, 44, 57, 30]",0
cc67aca9122,"[35, 40, 44, 57, 1]",0
cc67aca9123,"[35, 41, 44, 57, 27]",0
cc67aca913,"[34, 41, 44, 77, 31, 33, 8, 18, 30, 4, 28, 15, 5, 17, 12]",0
cc67aca9130,"[35, 38, 44, 57, 27, 26, 32, 31, 29, 29, 24, 10, 9, 25, 20, 0, 30, 30, 2, 17]",0
cc67aca9131,"[35, 39, 44, 57, 27, 32, 33, 31, 19, 21, 18, 11, 27, 31, 4, 1, 1, 25]",0
cc67aca9132,"[35, 40, 44, 57, 8, 27, 0, 9, 29]",0
cc67aca9133,"[35, 41, 44, 57, 0, 32, 17, 23, 8, 9, 3, 22, 0]",0
cc67aca9140,"[35, 38, 44, 79, 0, 27, 8, 28, 33, 18, 22, 23, 27, 10, 10, 11]",0
cc67aca9141,"[35, 39, 44, 79, 30, 17, 29, 29, 32, 0, 0, 0, 7]",0
cc67aca9142,"[35, 40, 44, 79, 29, 28, 17, 15, 16, 30, 26, 3, 33, 29, 25, 11]",0
cc67aca9143,"[35, 41, 44, 79, 30, 28, 31, 10, 8, 28, 31]",0
cc67aca920,"[34, 38, 44, 54, 17, 33, 21]",0
cc67aca921,"[34, 39, 44, 54, 28, 33, 16, 16, 27, 19, 19, 5]",0
cc67aca922,"[34, 40, 44, 54, 31]",0
cc67aca923,"[34, 41, 44, 54, 28, 31, 23, 15, 5, 17, 31, 18, 21]",0
cc67aca930,"[34, 38, 44, 71, 7, 0, 0, 29, 8, 18, 18, 9, 13]",0
cc67aca931,"[34, 39, 44, 71, 9, 32, 33, 1, 7, 4, 6]",0
cc67aca932,"[34, 40, 44, 71, 30, 29, 31, 33]",0
cc67aca933,"[34, 41, 44, 71, 19, 4, 25, 32, 29, 24, 19, 24]",0
cc67aca940,"[34, 38, 44, 66, 10, 25, 13, 32, 5]",0
cc67aca941,"[34, 39, 44, 66, 29, 28, 29, 0, 25, 29, 26, 12]",0
cc67aca942,"[34, 40, 45, 66, 18, 9, 31, 8, 33, 13, 26, 27, 14, 26, 11, 18]",0
cc67aca943,"[34, 41, 44, 66, 30, 33, 31, 29, 25]",0
cc67aca950,"[34, 38, 44, 69, 32, 14, 12, 26, 2, 5]",0
cc67aca951,"[34, 39, 44, 69, 18, 28, 17, 26, 19, 9, 9]",0
cc67aca952,"[34, 40, 45, 69, 27, 32, 0, 6, 21, 28, 31, 15, 12, 11, 33, 17, 16]",0
cc67aca953,"[34, 41, 44, 69, 28, 27, 33, 30, 21, 10, 30, 10, 12, 29]",0
cc67aca960,"[35, 38, 44, 70, 29, 19, 28, 9, 26]",0
cc67aca961,"[35, 39, 45, 70, 30, 0, 1, 17, 14, 29, 19, 10, 19, 31, 31, 0, 10, 2]",0
cc67aca962,"[35, 40, 44, 70, 8, 15, 3, 10, 18]",0
cc67aca963,"[35, 41, 44, 70, 29, 17, 29, 18]",0
cc67aca970,"[35, 38, 44, 61, 27, 26, 17, 19, 32, 7, 7]",0
cc67aca971,"[35, 39, 44, 61, 30, 17, 19, 4, 22, 0, 21, 20, 11]",0
cc67aca972,"[35, 40, 44, 61, 30, 32, 33, 18, 12, 28, 21, 24]",0
cc67aca973,"[35, 41, 44, 61, 28, 29, 20, 26, 23, 11, 23]",0
cc67aca980,"[35, 38, 44, 49, 26, 0, 7, 19, 2, 20]",0
cc67aca981,"[35, 39, 44, 49, 17, 31, 8, 8, 9, 26, 18]",0
cc67aca982,"[35, 40, 44, 49, 30, 29, 32, 33, 31, 7, 20, 0, 1, 21]",0
cc67aca983,"[35, 41, 45, 49, 27, 18, 33, 33, 18, 7, 19, 16, 31, 1]",0
cc67aca990,"[35, 38, 44, 63, 27, 30, 30, 0]",0
cc67aca991,"[35, 39, 44, 63, 27, 28, 31, 32, 17, 16, 0]",0
cc67aca992,"[35, 40, 44, 63, 26, 29, 32, 27, 16, 19, 18, 6, 20, 8, 10, 10, 0]",0
cc67aca993,"[35, 41, 44, 63, 29, 33, 7, 32, 8, 26, 15, 18, 8]",0
cc69bd3b00,"[34, 38, 44, 68, 29, 16, 33, 3, 14, 18, 14, 8]",0
cc69bd3b01,"[34, 39, 44, 68, 30, 0, 29, 18, 20, 32, 7]",0
cc69bd3b02,"[34, 40, 45, 68, 28, 5, 29, 9, 21, 11, 10, 30, 30, 24, 30]",0
cc69bd3b03,"[34, 41, 44, 68, 27, 26, 25, 31, 8, 6, 0, 27]",0
cc69bd3b10,"[34, 38, 44, 74, 18, 32, 7, 17, 18, 18]",0
cc69bd3b11,"[34, 39, 44, 74, 30, 17, 8, 33, 28, 4, 28, 11, 11, 21, 14, 6]",0
cc69bd3b12,"[34, 40, 44, 74, 28, 24, 7, 9, 15, 3, 5, 8, 25, 29, 24, 14, 10, 3, 9, 16]",0
cc69bd3b13,"[34, 41, 44, 74, 30, 0, 26, 0, 1, 31, 32, 33, 16, 6]",0
cc69bd3b20,"[34, 38, 44, 61, 30, 8, 28, 14]",1
cc69bd3b21,"[34, 39, 44, 61, 29, 0, 9, 33, 27, 17, 17]",0
cc69bd3b22,"[34, 40, 45, 61, 17, 32, 17, 28, 6, 33, 19, 31, 4, 31, 0, 26, 2, 1]",0
cc69bd3b23,"[34, 41, 44, 61, 30, 32, 18, 27, 29, 26, 27, 18, 14]",0
cc69bd3b30,"[34, 38, 44, 62, 28, 0, 33, 8, 25, 8, 31, 32, 6, 19, 6, 7, 5, 5, 27, 4]",0
cc69bd3b31,"[34, 39, 44, 62, 31, 27, 8, 27, 24]",0
cc69bd3b32,"[34, 40, 44, 62, 30, 27, 29, 7, 8, 28, 33, 9, 5, 0]",0
cc69bd3b33,"[34, 41, 44, 62, 28, 30, 7, 26, 29, 26, 19, 32, 17, 17]",0
cc75a0dc00,"[34, 38, 44, 60, 29, 31, 3, 0, 0, 5, 29]",0
cc75a0dc01,"[34, 39, 44, 60, 30, 31, 28, 24, 32, 32, 16]",0
cc75a0dc02,"[34, 40, 44, 60, 18, 30, 28, 8, 29, 25, 11, 14, 6]",0
cc75a0dc03,"[34, 41, 45, 60, 30, 17, 27, 8, 8, 25, 28, 28, 18, 12]",0
cc75a0dc10,"[34, 38, 44, 54, 29, 33, 31, 1, 4, 12, 20, 30]",0
cc75a0dc100,"[35, 38, 44, 66, 17, 33, 31, 10, 1, 26, 13, 19, 19]",0
cc75a0dc101,"[35, 39, 44, 66, 27, 24, 12, 14, 19]",0
cc75a0dc102,"[35, 40, 44, 66, 27, 31, 11, 22, 20, 21, 25, 7]",0
